Cierre,Semestre,Inflacion_Porc,Trimestre,Mes_del_Semestre,Morosidad_Porc,Var_mora_Porc,IPVU_Nom,IPVU_Real,TIB_Porc,BaseMonetaria_MMMCop,DepositosDelPublico_MMMCop,M1_MMMCop,M2_MMMCop,M3_MMMCop,IPC,InflaciónAnual_Porc,InflaciónMensualPorc,InflaciónAñoCorridoPorc,IndProdManufacturera,IPP_OfInt_Agricultura,IPP_OfInt_Minas,IPP_OfInt_Manufactura,IPP_OfertaInterna,ITCR_IPP_NoTrad,ITCR_IPC_NoTrad,ITCR_IPP_ComTotal,ITCR_IPC_ComTol,ITCR_Otros,ITCR_FMI,CuentaCorriente_MMUsd,Exportaciones_MMUsd,ImportacionesMMUsd,CuentaFinancieraMMUsd,IED_PetroleoMMUsd,IED_OtrosMMUsd,IED_AgroMMUsd,IED_MinasMMUsd,IED_ManufacturaMMUsd,IED_ElectricidadMMUsd,IED_ConstruccionMMUsd,IED_ComercioMMUsd,IED_TransporteMMUsd,IED_ServFinancierosMMUsd,IED_TelcosMMUsd,IED_TotalMMUsd,Min_TRM,Max_TRM,Ult_TRM,BFGCIngresosMMMCop,BFGCGastosMMMCop,BFGCInteresesMMMCop,BFGCNetoParcialMMMCop,BFGCFinanciamientoIntMMMCop,BFGCFinanciamientoExtMMMCop,PIBtrim_AgriculturaPorc,PIBtrim_MinasPorc,PIBtrim_ManufacturaPorc,PIBtrim_ComercioPorc,PIBtrim_ConstruccionPorc,PIBtrim_ServiciosPublicosPorc,PIBtrim_ServiciosFinancierosPorc,PIBtrim_OtrosPorc,PIBtrim_Subtotal_valAgregadoPorc,PIBtrim_NetoImpuestosPorc,PIBtrim_TotalPorc,PIBanual_AgriculturaPorc,PIBanual_MinasPorc,PIBanual_ManufacturaPorc,PIBanual_ComercioPorc,PIBanual_ConstruccionPorc,PIBanual_ServiciosPublicosPorc,PIBanual_ServiciosFinancierosPorc,PIBanual_OtrosPorc,PIBanual_Subtotal_valAgregadoPorc,PIBanual_NetoImpuestosPorc,PIBanual_TotalPorc,PetroleoWTIUltUsd,PetroleoWTIApertUsd,PetroleoWTIMaxUsd,PetroleoWTIMinUsd,PetroleoBrentUltUsd,PetroleoBrentApertUsd,PetroleoBrentMaxUsd,PetroleoBrentMinUsd,CafeBolsaUltUsd,CafeBolsaApertUsd,CafeBolsaMaxUsd,CafeBolsaMinUsd,GasUltUsd,GasApertUsd,GasMaxUsd,GasMinUsd,OroUltUsd,OroApertUsd,OroMaxUsd,OroMinUsd,AzucarUltUsd,AzucarApertUsd,AzucarMaxUsd,AzucarMinUsd,CafePrecioInternoCop
2018-02-28,1,3.37,1,2,4.755814945,5.124145344,1931.860809,131.8934715,4.50375178,84723.80065,411626.1409,99628.64715,428365.3219,466995.9914,98.22,3.37,0.71,1.34,153.2519404,117.18,123.94,112.48,113.57,121.97,119.69,123.42,120.8,124.17,130.4,-3022.549447,16147.12065,19169.6701,-2876.33811,482.9517387,1499.372482,32.25119414,273.7222461,167.2868466,64.64578275,137.2704397,223.755172,26.93829239,482.3318304,91.17067803,1982.324221,2806.67,2908.7,2855.93,7717.846314,13750.46589,1639.687461,-6032.619578,6286.051965,-253.432387,1.859728427,20.92356904,0.082930017,7.077579712,0.92587668,9.709712454,8.283809788,7.383399708,6.420277707,8.917295484,6.688581616,1.248922191,16.37954606,-1.280994603,6.692484275,-0.295195062,10.63093374,9.411659638,7.990824765,6.039364491,11.3994848,6.514303778,61.64,64.76,66.3,58.07,65.78,69.0,70.02,61.76,121.05,121.7,124.4,116.5,2.667,2.956,2.978,2.53,1419.2,1419.2,1419.2,1419.2,13.48,13.23,14.04,12.96,745031.25
2018-03-31,1,3.14,1,3,4.80920751,1.122679616,1931.860809,131.8934715,4.43257979,82137.45068,417334.7785,100742.6923,434322.7196,472043.7097,98.45,3.14,0.24,1.58,158.7516193,118.45,124.77,112.36,113.68,120.82,119.02,122.38,120.23,123.24,129.77,-3022.549447,16147.12065,19169.6701,-2876.33811,482.9517387,1499.372482,32.25119414,273.7222461,167.2868466,64.64578275,137.2704397,223.755172,26.93829239,482.3318304,91.17067803,1982.324221,2780.04,2879.15,2780.47,11385.14793,15712.27588,2466.364451,-4327.127948,2205.279996,2121.847952,1.859728427,20.92356904,0.082930017,7.077579712,0.92587668,9.709712454,8.283809788,7.383399708,6.420277707,8.917295484,6.688581616,1.248922191,16.37954606,-1.280994603,6.692484275,-0.295195062,10.63093374,9.411659638,7.990824765,6.039364491,11.3994848,6.514303778,64.94,61.55,66.55,59.95,70.27,64.57,71.05,63.19,118.15,121.35,122.0,116.5,2.733,2.668,2.811,2.565,1426.0,1433.4,1433.4,1433.4,12.35,13.45,13.8,12.18,729854.8387
2018-04-30,1,3.13,2,4,4.873843293,1.344000712,2009.564202,135.7139299,4.26236776,84455.67783,420323.4819,100115.3954,435891.21,474374.4191,98.91,3.13,0.46,2.05,181.8853843,117.3,128.57,112.05,113.43,117.43,115.04,119.01,116.3,118.35,125.52,-3470.927011,17297.56767,20768.49468,-2718.502622,860.9913706,2911.952836,68.27731772,499.5897867,756.3485328,-244.9886942,56.73720031,333.1458859,582.8372918,764.8758284,95.12968619,3772.944206,2705.34,2820.29,2806.28,14320.80022,15996.79435,2448.53007,-1675.994131,1131.10843,544.8857007,7.278623365,29.2041397,7.470316876,6.286150947,-4.567340894,10.62166496,8.137202343,8.369003081,7.828204477,5.570715917,7.643571053,2.453046751,20.33382629,1.56879534,6.415048061,-1.975820389,10.86739992,9.048807257,7.964739568,6.51193307,10.44463646,6.862330656,68.57,64.91,69.56,61.81,75.17,69.32,75.47,66.69,120.65,118.7,120.8,113.05,2.763,2.73,2.839,2.621,1419.1,1460.1,1460.1,1442.0,11.52,12.33,12.55,10.69,715325.0
2018-05-31,1,3.16,2,5,4.879856201,0.123370975,2009.564202,135.7139299,4.26268149,81797.45503,419760.6449,98209.33525,433478.1453,471682.2813,99.16,3.16,0.25,2.31,159.7803332,116.2,138.09,113.01,114.46,119.26,117.02,120.97,118.41,119.88,126.56,-3470.927011,17297.56767,20768.49468,-2718.502622,860.9913706,2911.952836,68.27731772,499.5897867,756.3485328,-244.9886942,56.73720031,333.1458859,582.8372918,764.8758284,95.12968619,3772.944206,2809.92,2925.67,2879.32,13862.04456,14669.90431,3279.842671,-807.8597494,1113.28037,-305.4206204,7.278623365,29.2041397,7.470316876,6.286150947,-4.567340894,10.62166496,8.137202343,8.369003081,7.828204477,5.570715917,7.643571053,2.453046751,20.33382629,1.56879534,6.415048061,-1.975820389,10.86739992,9.048807257,7.964739568,6.51193307,10.44463646,6.862330656,67.04,68.56,72.83,65.8,77.59,74.65,80.5,72.38,123.7,122.85,124.05,112.45,2.952,2.764,2.988,2.695,1395.0,1413.5,1413.5,1405.3,12.79,11.8,12.85,11.12,754209.6774
2018-06-30,1,3.2,2,6,4.886653021,0.13928321,2009.564202,135.7139299,4.25540826,81324.54322,417568.7126,96961.63342,432300.0959,470495.9843,99.31,3.2,0.15,2.47,155.3919282,116.2,138.22,113.26,114.67,119.89,117.49,121.53,118.8,120.22,126.37,-3470.927011,17297.56767,20768.49468,-2718.502622,860.9913706,2911.952836,68.27731772,499.5897867,756.3485328,-244.9886942,56.73720031,333.1458859,582.8372918,764.8758284,95.12968619,3772.944206,2828.42,2945.09,2930.8,12959.71869,16367.79091,1087.752608,-3408.072224,3650.454642,-242.3824179,7.278623365,29.2041397,7.470316876,6.286150947,-4.567340894,10.62166496,8.137202343,8.369003081,7.828204477,5.570715917,7.643571053,2.453046751,20.33382629,1.56879534,6.415048061,-1.975820389,10.86739992,9.048807257,7.964739568,6.51193307,10.44463646,6.862330656,74.15,67.07,74.46,63.59,79.44,77.71,79.7,72.45,111.5,123.9,124.95,112.0,2.924,2.951,3.053,2.873,1343.7,1392.4,1392.4,1353.7,11.86,12.79,12.97,11.6,746400.0
2018-07-31,2,3.12,3,1,4.973993754,1.787332402,1995.485515,134.5188792,4.25395357,83075.82725,421873.1037,98841.1619,435435.7901,475431.6673,99.18,3.12,-0.13,2.34,165.9203897,115.45,137.1,113.29,114.55,119.72,117.66,121.2,118.81,120.18,125.38,-3406.015443,17452.20956,20858.225,-3487.122191,176.7481633,2527.654661,58.19989832,322.3860244,-236.7697049,125.7050423,169.9912807,288.7334254,537.4211891,1186.65061,75.33689587,2704.402825,2861.7,2930.8,2875.72,12397.71752,20369.87921,6674.297406,-7972.161694,8031.077825,-58.91613116,4.524251093,27.42535789,5.584489059,6.030631227,4.653329233,8.881154395,7.909172049,8.172415345,7.887135092,6.79683584,7.775231938,3.088390237,23.29854079,3.127900788,6.148642293,0.036782168,10.36728781,8.661351548,8.059886549,7.020524628,7.718079961,7.084350428,68.76,73.62,75.27,67.03,74.25,78.55,79.51,71.19,109.9,108.45,113.4,105.8,2.782,2.92,2.927,2.704,1309.8,1327.0,1327.0,1301.9,10.55,12.21,12.24,10.45,717838.7097
2018-08-31,2,3.1,3,2,4.916160248,-1.162717704,1995.485515,134.5188792,4.25124442,82569.47015,426518.2485,101095.9594,439512.0617,480066.5016,99.3,3.1,0.12,2.46,171.0059701,115.85,135.72,113.52,114.74,118.52,116.8,120.8,118.73,122.11,127.55,-3406.015443,17452.20956,20858.225,-3487.122191,176.7481633,2527.654661,58.19989832,322.3860244,-236.7697049,125.7050423,169.9912807,288.7334254,537.4211891,1186.65061,75.33689587,2704.402825,2886.8,3046.76,3027.39,8272.090734,14441.29755,2719.244629,-6169.206812,6423.612422,-254.40561,4.524251093,27.42535789,5.584489059,6.030631227,4.653329233,8.881154395,7.909172049,8.172415345,7.887135092,6.79683584,7.775231938,3.088390237,23.29854079,3.127900788,6.148642293,0.036782168,10.36728781,8.661351548,8.059886549,7.020524628,7.718079961,7.084350428,69.8,68.43,70.5,64.43,77.42,74.07,78.03,70.3,98.1,109.7,110.4,95.45,2.916,2.78,2.993,2.74,1277.7,1308.0,1308.0,1265.8,10.6,10.56,11.13,9.91,705064.5161
2018-09-30,2,3.23,3,3,4.908897482,-0.147732488,1995.485515,134.5188792,4.25189817,85285.15522,427068.8297,100564.3993,441587.1259,480740.3633,99.47,3.23,0.16,2.63,173.2070743,117.75,146.71,114.32,116.1,120.12,118.89,122.56,121.12,123.64,130.02,-3406.015443,17452.20956,20858.225,-3487.122191,176.7481633,2527.654661,58.19989832,322.3860244,-236.7697049,125.7050423,169.9912807,288.7334254,537.4211891,1186.65061,75.33689587,2704.402825,2972.18,3100.37,2972.18,15989.88822,14667.3632,2891.100747,1322.525015,-2075.463039,752.9380243,4.524251093,27.42535789,5.584489059,6.030631227,4.653329233,8.881154395,7.909172049,8.172415345,7.887135092,6.79683584,7.775231938,3.088390237,23.29854079,3.127900788,6.148642293,0.036782168,10.36728781,8.661351548,8.059886549,7.020524628,7.718079961,7.084350428,73.25,69.89,73.73,66.86,82.72,77.69,82.87,75.64,102.45,96.35,103.45,93.5,3.008,2.9,3.111,2.752,1268.7,1266.1,1271.9,1260.0,10.42,10.64,11.8,9.83,686933.3333
2018-10-31,2,3.33,4,4,4.865847332,-0.876982066,1993.218679,133.7905988,4.25246929,84388.31132,423669.6901,100191.5235,437095.4383,477315.9784,99.59,3.33,0.12,2.75,169.4300872,119.3,152.63,114.78,116.93,121.84,121.92,123.94,123.81,126.78,131.81,-4141.456715,17902.84633,22044.30304,-3871.890736,1019.342215,1819.679307,45.52922277,91.21831404,622.9348262,195.7170198,122.202917,300.661866,402.8478079,-76.31984931,114.887183,2839.021522,2972.18,3202.44,3202.44,8379.035117,11736.7757,843.4172504,-3357.740578,-78.30418415,3436.044762,4.707075621,10.95811368,6.242518071,6.314392408,2.993962276,8.899622325,7.097542674,7.993093456,6.921109189,9.660209726,7.132110167,4.560061209,21.56169801,4.889451734,6.416394116,0.986444148,9.490080231,7.844313373,7.996496626,7.267563578,7.769171643,7.313647035,65.31,73.29,76.9,64.81,75.47,82.79,86.74,75.09,112.7,102.15,125.5,101.1,3.261,3.007,3.368,3.001,1288.2,1271.2,1296.7,1271.2,13.19,11.17,14.24,11.03,796774.1935
2018-11-30,2,3.27,4,5,4.790696564,-1.544453881,1993.218679,133.7905988,4.25383963,83466.49342,424522.7166,101775.1292,442508.2868,480678.037,99.7,3.27,0.12,2.87,171.9624214,119.89,135.39,115.65,117.02,125.39,126.38,127.39,128.22,130.97,135.34,-4141.456715,17902.84633,22044.30304,-3871.890736,1019.342215,1819.679307,45.52922277,91.21831404,622.9348262,195.7170198,122.202917,300.661866,402.8478079,-76.31984931,114.887183,2839.021522,3140.25,3274.47,3240.02,13070.58864,16785.74975,1493.94422,-3715.161114,3343.75944,371.4016737,4.707075621,10.95811368,6.242518071,6.314392408,2.993962276,8.899622325,7.097542674,7.993093456,6.921109189,9.660209726,7.132110167,4.560061209,21.56169801,4.889451734,6.416394116,0.986444148,9.490080231,7.844313373,7.996496626,7.267563578,7.769171643,7.313647035,50.93,64.88,65.39,49.41,58.71,74.69,74.99,57.5,103.25,113.05,121.3,104.0,4.612,3.284,4.929,3.166,1292.7,1289.7,1289.7,1289.7,12.84,13.12,13.54,12.32,804283.3333
2018-12-31,2,3.18,4,6,4.508587857,-5.888678262,1993.218679,133.7905988,4.24655443,86695.24791,434789.0192,105703.6217,450343.8838,491324.507,100.0,3.18,0.3,3.18,158.9488849,121.6,126.64,115.68,116.91,124.76,125.56,126.82,127.57,130.76,135.61,-4141.456715,17902.84633,22044.30304,-3871.890736,1019.342215,1819.679307,45.52922277,91.21831404,622.9348262,195.7170198,122.202917,300.661866,402.8478079,-76.31984931,114.887183,2839.021522,3153.29,3289.69,3249.75,15481.75192,14829.65183,1219.200862,652.1000986,-2868.092434,2215.992335,4.707075621,10.95811368,6.242518071,6.314392408,2.993962276,8.899622325,7.097542674,7.993093456,6.921109189,9.660209726,7.132110167,4.560061209,21.56169801,4.889451734,6.416394116,0.986444148,9.490080231,7.844313373,7.996496626,7.267563578,7.769171643,7.313647035,45.41,52.45,54.55,42.36,53.8,59.98,63.73,49.93,101.85,102.05,104.0,95.75,2.94,4.527,4.666,2.93,1347.1,1313.9,1343.0,1309.5,12.03,12.95,13.07,12.03,727645.1613
2019-01-31,1,3.15,1,1,4.713832377,4.552301668,2049.150573,135.6283516,4.25069576,98081.00527,440026.175,116395.8186,459008.5768,504403.7372,100.6,3.15,0.6,0.6,147.0359614,123.45,126.14,115.73,117.18,125.67,124.32,127.59,126.16,129.82,135.04,-3820.946316,16550.42348,20371.36979,-3519.609236,834.899245,2558.802647,73.79305403,505.9313764,451.1021414,174.2046296,152.344401,274.6505285,219.2563649,563.039275,144.4808763,3393.701892,3120.56,3250.01,3163.46,16338.14359,12296.91132,722.8090583,4041.232271,-10270.98293,6229.750662,4.449441342,2.562025756,5.623618954,6.125358002,4.368858451,12.94728447,8.639939866,8.263351831,6.755271291,5.782982115,6.648616658,5.196756764,16.71678517,6.219778709,6.1905607,1.796897442,10.32230872,7.943612477,8.187575676,7.336610299,6.877094325,7.294026989,53.79,45.8,55.37,44.35,61.89,54.12,63.15,52.51,105.9,101.6,107.15,99.35,2.814,2.921,3.722,2.789,1384.0,1351.8,1377.6,1351.8,12.73,12.1,13.27,11.69,727274.1935
2019-02-28,1,3.01,1,2,4.719645676,0.123324273,2049.150573,135.6283516,4.25502204,90004.2115,429881.2469,107764.5507,450513.551,490944.017,101.18,3.01,0.57,1.18,157.8076954,121.45,132.57,115.97,117.38,123.58,122.15,125.47,123.98,127.54,133.08,-3820.946316,16550.42348,20371.36979,-3519.609236,834.899245,2558.802647,73.79305403,505.9313764,451.1021414,174.2046296,152.344401,274.6505285,219.2563649,563.039275,144.4808763,3393.701892,3072.01,3155.27,3072.01,9991.234063,17557.01815,2094.90604,-7565.784087,7874.992413,-309.2083252,4.449441342,2.562025756,5.623618954,6.125358002,4.368858451,12.94728447,8.639939866,8.263351831,6.755271291,5.782982115,6.648616658,5.196756764,16.71678517,6.219778709,6.1905607,1.796897442,10.32230872,7.943612477,8.187575676,7.336610299,6.877094325,7.294026989,57.22,54.01,57.81,51.23,66.03,61.06,67.73,60.46,95.2,106.15,107.0,93.6,2.812,2.832,2.908,2.543,1375.3,1382.6,1388.0,1374.0,12.73,12.7,13.5,12.51,708089.2857
2019-03-31,1,3.21,1,3,4.786030882,1.406571805,2049.150573,135.6283516,4.25689707,88952.5685,437212.0423,108341.4996,456836.4008,497634.5344,101.62,3.21,0.43,1.62,163.5171928,124.25,134.85,115.95,117.82,123.68,122.8,125.61,124.65,127.19,133.26,-3820.946316,16550.42348,20371.36979,-3519.609236,834.899245,2558.802647,73.79305403,505.9313764,451.1021414,174.2046296,152.344401,274.6505285,219.2563649,563.039275,144.4808763,3393.701892,3077.35,3190.94,3174.79,14499.20087,17266.56696,3117.119585,-2767.366095,6149.349074,-3381.982979,4.449441342,2.562025756,5.623618954,6.125358002,4.368858451,12.94728447,8.639939866,8.263351831,6.755271291,5.782982115,6.648616658,5.196756764,16.71678517,6.219778709,6.1905607,1.796897442,10.32230872,7.943612477,8.187575676,7.336610299,6.877094325,7.294026989,60.14,57.22,60.73,54.52,68.39,66.48,68.89,64.02,94.5,97.5,97.5,92.6,2.662,2.805,2.897,2.656,1350.4,1350.0,1368.2,1342.2,12.53,12.85,12.88,12.08,690580.6452
2019-04-30,1,3.25,2,4,4.878845995,1.939291977,2082.651818,136.1270992,4.25337523,89772.1356,445032.116,108964.8668,462736.6418,504081.309,102.12,3.25,0.5,2.12,179.300739,126.03,144.57,116.43,118.86,124.11,123.99,126.03,125.83,128.35,134.45,-3218.491367,17745.92542,20964.41679,-3333.243254,733.4074974,3356.748193,84.49641175,652.9921,519.1900581,44.19435081,142.086766,357.203643,284.9948275,1090.180622,181.4094146,4090.155691,3095.66,3247.72,3247.72,16612.25701,15536.83177,3480.975692,1075.425241,-832.1681237,-243.2571176,9.108029412,3.509775948,3.539759875,7.236758263,2.097198271,9.950072818,7.803554189,9.682314789,7.114190741,11.18211342,7.440487549,5.683444878,10.58253888,5.244869329,6.427172958,3.524982169,10.16387165,7.861316979,8.522782753,7.165460943,8.079492157,7.249629703,63.91,60.24,66.6,60.13,72.8,67.58,75.6,67.58,91.85,94.05,96.95,86.35,2.575,2.663,2.733,2.439,1340.4,1342.7,1363.9,1323.8,11.99,12.53,12.84,11.55,680566.6667
2019-05-31,1,3.31,2,5,4.783576069,-1.952714344,2082.651818,136.1270992,4.26746023,89808.35233,448853.6934,108820.7722,463623.7739,507576.3115,102.44,3.31,0.31,2.44,165.414906,126.99,150.13,117.62,120.19,127.42,128.85,129.41,130.81,133.21,139.17,-3218.491367,17745.92542,20964.41679,-3333.243254,733.4074974,3356.748193,84.49641175,652.9921,519.1900581,44.19435081,142.086766,357.203643,284.9948275,1090.180622,181.4094146,4090.155691,3233.97,3375.29,3357.82,15577.01603,15664.87777,3607.199404,-87.8617433,518.7548952,-430.8931519,9.108029412,3.509775948,3.539759875,7.236758263,2.097198271,9.950072818,7.803554189,9.682314789,7.114190741,11.18211342,7.440487549,5.683444878,10.58253888,5.244869329,6.427172958,3.524982169,10.16387165,7.861316979,8.522782753,7.165460943,8.079492157,7.249629703,53.5,63.4,63.93,53.05,64.49,71.73,73.4,64.37,104.6,91.7,105.3,86.75,2.454,2.572,2.7,2.444,1357.5,1334.2,1350.2,1320.1,12.1,12.38,12.39,11.36,724064.5161
2019-06-30,1,3.43,2,6,4.649533712,-2.802137037,2082.651818,136.1270992,4.28337634,93088.42761,446322.5145,107530.5768,464368.3001,506184.2513,102.71,3.43,0.27,2.71,153.9769971,129.08,138.56,117.32,119.76,125.42,126.85,127.31,128.79,131.36,137.32,-3218.491367,17745.92542,20964.41679,-3333.243254,733.4074974,3356.748193,84.49641175,652.9921,519.1900581,44.19435081,142.086766,357.203643,284.9948275,1090.180622,181.4094146,4090.155691,3177.94,3377.16,3205.67,17255.85207,16924.87769,1253.76325,330.9743755,-77.08259978,-253.8917757,9.108029412,3.509775948,3.539759875,7.236758263,2.097198271,9.950072818,7.803554189,9.682314789,7.114190741,11.18211342,7.440487549,5.683444878,10.58253888,5.244869329,6.427172958,3.524982169,10.16387165,7.861316979,8.522782753,7.165460943,8.079492157,7.249629703,58.47,53.42,59.93,50.6,66.55,61.64,66.85,59.45,108.25,104.85,109.0,94.0,2.308,2.444,2.475,2.159,1452.9,1373.1,1422.6,1373.1,12.32,12.13,12.78,11.95,779916.6667
2019-07-31,2,3.79,3,1,4.665303963,0.339179199,2130.841168,138.3842375,4.26754762,95499.20334,452232.9198,110946.9841,469979.6479,513676.5384,102.94,3.79,0.22,2.94,172.1987642,129.81,139.63,118.34,120.73,123.1,125.68,124.9,127.63,130.35,135.2,-4302.0401,16914.94222,21216.98232,-3739.654617,716.8652515,2446.227895,120.4199715,73.3091509,286.8311627,71.76139904,298.177479,217.2969723,327.3513649,976.5076092,74.57278573,3163.093147,3169.51,3296.85,3296.85,14291.53882,19631.77553,6432.000392,-5340.236714,5395.566889,-55.33017457,14.49192297,-4.238947628,6.00170689,8.682456878,-4.820481201,9.436951078,8.258368943,9.39302691,7.0279399,8.477953323,7.175411385,8.319672712,3.038414399,5.359192601,7.096642503,1.023888207,10.27913642,7.951661599,8.824154257,6.957593402,8.539959853,7.103235615,58.58,59.27,60.94,54.72,65.17,65.05,67.65,61.29,99.65,112.55,113.05,98.1,2.233,2.33,2.489,2.107,1473.3,1444.5,1474.2,1444.5,12.21,12.71,12.82,11.39,796483.871
2019-08-31,2,3.75,3,2,4.458468818,-4.433476294,2130.841168,138.3842375,4.27564619,93592.40898,453896.5302,112086.8011,473851.6843,517206.2525,103.03,3.75,0.09,3.03,171.5936022,129.99,141.21,119.28,121.6,126.78,130.76,128.75,133.1,135.58,141.25,-4302.0401,16914.94222,21216.98232,-3739.654617,716.8652515,2446.227895,120.4199715,73.3091509,286.8311627,71.76139904,298.177479,217.2969723,327.3513649,976.5076092,74.57278573,3163.093147,3291.79,3477.53,3427.29,9182.484074,15069.53432,3103.76486,-5887.050241,6252.418836,-365.3685949,14.49192297,-4.238947628,6.00170689,8.682456878,-4.820481201,9.436951078,8.258368943,9.39302691,7.0279399,8.477953323,7.175411385,8.319672712,3.038414399,5.359192601,7.096642503,1.023888207,10.27913642,7.951661599,8.824154257,6.957593402,8.539959853,7.103235615,55.1,57.85,57.99,50.52,60.43,64.09,64.54,55.88,93.6,97.85,98.95,89.6,2.285,2.238,2.333,2.029,1563.1,1450.2,1582.4,1450.2,11.14,12.16,12.22,11.05,798935.4839
2019-09-30,2,3.82,3,3,4.376410168,-1.84051193,2130.841168,138.3842375,4.25470389,93374.45387,457748.3989,113852.6515,476434.5744,520341.869,103.26,3.82,0.23,3.26,174.0687453,132.43,145.11,119.46,122.23,125.07,129.14,127.02,131.49,133.62,139.71,-4302.0401,16914.94222,21216.98232,-3739.654617,716.8652515,2446.227895,120.4199715,73.3091509,286.8311627,71.76139904,298.177479,217.2969723,327.3513649,976.5076092,74.57278573,3163.093147,3356.15,3462.01,3462.01,19915.74547,15980.59691,2604.998414,3935.148563,-4991.519191,1056.370628,14.49192297,-4.238947628,6.00170689,8.682456878,-4.820481201,9.436951078,8.258368943,9.39302691,7.0279399,8.477953323,7.175411385,8.319672712,3.038414399,5.359192601,7.096642503,1.023888207,10.27913642,7.951661599,8.824154257,6.957593402,8.539959853,7.103235615,54.07,55.0,63.38,52.84,60.78,58.8,71.95,57.23,101.15,101.15,102.9,97.25,2.33,2.288,2.71,2.269,1514.5,1575.8,1575.8,1536.7,11.92,11.2,12.02,10.68,815450.0
2019-10-31,2,3.86,4,4,4.505084916,2.940189415,2126.24692,137.3850372,4.26317973,94017.79792,460814.9106,114045.308,476248.5222,523692.4203,103.43,3.86,0.16,3.43,173.1628297,133.36,140.08,119.96,122.57,126.29,131.67,128.36,134.27,135.61,141.73,-3466.15011,17106.07881,20572.22892,-2705.819664,470.2806825,2871.922616,86.24554077,129.305234,242.1231874,25.87253755,288.8082953,1276.155783,174.5342906,502.5659586,146.3117888,3342.203299,3380.9,3497.34,3389.94,9178.714764,15522.87799,1186.383851,-6344.163231,4106.888443,2237.274788,13.44048773,2.193504239,5.414348246,8.637759334,-0.017388352,10.74058452,6.038030424,8.457738579,7.229426793,16.031012,7.923438515,10.50620355,0.915414965,5.152645769,7.716177693,0.256489019,10.75545744,7.663072027,8.943608707,7.041273353,10.03017502,7.317033664,54.18,54.28,56.92,50.99,60.23,59.38,62.34,56.15,101.95,101.05,102.9,92.2,2.633,2.325,2.738,2.187,1556.9,1548.8,1556.7,1548.8,12.48,12.65,12.93,12.05,819580.6452
2019-11-30,2,3.84,4,5,4.602890765,2.171010115,2126.24692,137.3850372,4.25458878,97984.07635,459595.1091,114869.0349,480525.4215,525468.6409,103.54,3.84,0.1,3.54,168.4802912,130.43,143.71,119.94,122.31,125.7,130.87,127.8,133.57,134.64,140.03,-3466.15011,17106.07881,20572.22892,-2705.819664,470.2806825,2871.922616,86.24554077,129.305234,242.1231874,25.87253755,288.8082953,1276.155783,174.5342906,502.5659586,146.3117888,3342.203299,3318.47,3522.48,3522.48,14076.05119,18580.77574,1877.365326,-4504.724544,6448.387809,-1943.663265,13.44048773,2.193504239,5.414348246,8.637759334,-0.017388352,10.74058452,6.038030424,8.457738579,7.229426793,16.031012,7.923438515,10.50620355,0.915414965,5.152645769,7.716177693,0.256489019,10.75545744,7.663072027,8.943608707,7.041273353,10.03017502,7.317033664,55.17,54.15,58.74,54.07,62.43,59.45,64.6,59.4,118.55,102.15,118.0,101.1,2.281,2.637,2.905,2.27,1510.7,1534.7,1534.7,1534.7,12.94,12.47,13.01,12.29,909600.0
2019-12-31,2,3.8,4,6,4.279358458,-7.028893873,2126.24692,137.3850372,4.25943383,100826.5323,473584.9876,120837.2365,493116.9456,540137.3305,103.8,3.8,0.26,3.8,164.3397808,129.04,145.82,120.12,122.36,125.56,129.9,127.61,132.54,134.43,140.44,-3466.15011,17106.07881,20572.22892,-2705.819664,470.2806825,2871.922616,86.24554077,129.305234,242.1231874,25.87253755,288.8082953,1276.155783,174.5342906,502.5659586,146.3117888,3342.203299,3277.14,3522.48,3277.14,14943.00738,17877.12584,1319.103748,-2934.118462,1123.030782,1811.08768,13.44048773,2.193504239,5.414348246,8.637759334,-0.017388352,10.74058452,6.038030424,8.457738579,7.229426793,16.031012,7.923438515,10.50620355,0.915414965,5.152645769,7.716177693,0.256489019,10.75545744,7.663072027,8.943608707,7.041273353,10.03017502,7.317033664,61.06,55.47,62.34,55.35,66.0,60.73,68.99,60.3,129.7,118.0,138.4,118.0,2.189,2.315,2.51,2.138,1567.6,1515.9,1544.2,1497.2,13.42,12.97,13.67,12.73,999129.0323
2020-01-31,1,3.62,1,1,4.429695004,3.513062686,2172.150594,138.5707685,4.25576944,110139.0095,468863.5203,127881.5737,498840.4657,543914.8416,104.24,3.62,0.42,0.42,152.0444089,128.69,143.42,120.28,122.34,126.32,128.11,128.45,130.64,132.08,138.19,-2285.745619,15053.99981,17339.74543,-1759.394561,471.7988202,2702.800919,62.38467501,348.2788831,307.0349256,660.6848969,199.6941644,241.3099725,138.8944727,417.4178457,327.1010834,3174.59974,3253.89,3411.45,3411.45,18976.74091,16144.90932,704.3066773,2831.83159,-8748.28484,5916.45325,15.39054788,-7.128011063,2.880010468,7.826866078,-13.55095243,8.751640189,4.838696678,5.628163469,4.334588723,6.679522129,4.589726852,13.16465472,-1.308428733,4.503118836,8.116057488,-4.02742798,9.723608736,6.708283188,8.330321811,6.451307963,10.22311138,6.799482454,51.56,61.6,65.65,50.97,58.16,66.41,71.75,57.71,102.65,129.55,130.95,100.15,1.841,2.184,2.255,1.812,1626.1,1595.0,1595.0,1595.0,14.61,13.47,14.9,13.1,886161.2903
